CustomerID,Recency,Lifetime_Frequency,Lifetime_Monetary,Total_Items_Bought,Avg_Days_Between,Max_Days_Between,Std_Days_Between,TenureDays,AvgOrderValue,ItemsPerOrder,PurchaseVelocity,Latency_Multiplier,RevenueVelocity,Cancel_Count,CancelRate,Num_Countries,Churn
12360,21,2,1618.28,674,1.1891891891891893,88.0,10.229792209456098,109,809.14,337.0,0.01818181818181818,9.592592592592592,14.711636363636364,0.0,0.0,1,0
12361,196,1,189.9,91,0.0,0.0,0.0,196,189.9,91.0,0.005076142131979695,196.0,0.9639593908629442,0.0,0.0,1,1
12362,29,4,1747.35,988,1.6730769230769231,70.0,10.142137715044031,204,436.8375,247.0,0.01951219512195122,10.84892086330935,8.523658536585366,2.0,0.4,1,0
12363,18,2,552.0,408,6.0,132.0,28.142494558940577,151,276.0,204.0,0.013157894736842105,2.5714285714285716,3.6315789473684212,0.0,0.0,1,1
12364,21,1,623.92,555,0.0,0.0,0.0,21,623.92,555.0,0.045454545454545456,21.0,28.36,0.0,0.0,1,0
12365,200,2,641.38,174,0.0,0.0,0.0,200,320.69,87.0,0.009950248756218905,200.0,3.190945273631841,1.0,0.3333333333333333,1,1
12370,183,3,2806.41,1973,0.6159420289855072,83.0,7.066237669335396,269,935.4699999999999,657.6666666666666,0.011111111111111112,113.24663677130044,10.39411111111111,0.0,0.0,2,0
12372,121,2,914.9200000000001,592,2.1842105263157894,83.0,13.464377953853289,205,457.46000000000004,296.0,0.009708737864077669,38.0,4.441359223300971,0.0,0.0,1,0
12373,220,1,364.6,197,0.0,0.0,0.0,220,364.6,197.0,0.004524886877828055,220.0,1.6497737556561087,0.0,0.0,1,1
12375,7,1,230.3,87,0.0,0.0,0.0,7,230.3,87.0,0.125,7.0,28.7875,0.0,0.0,1,0
12377,224,2,1628.12,944,0.5131578947368421,39.0,4.473606810475954,263,814.06,472.0,0.007575757575757576,148.03478260869565,6.167121212121212,0.0,0.0,1,1
12378,38,1,4008.62,2529,0.0,0.0,0.0,38,4008.62,2529.0,0.02564102564102564,38.0,102.7851282051282,0.0,0.0,1,0
12379,78,1,459.84,211,0.0,0.0,0.0,78,459.84,211.0,0.012658227848101266,78.0,5.820759493670886,1.0,0.5,1,0
12380,94,1,607.5500000000001,293,0.0,0.0,0.0,94,607.5500000000001,293.0,0.010526315789473684,94.0,6.395263157894737,0.0,0.0,1,0
12381,28,1,1268.74,568,0.0,0.0,0.0,28,1268.74,568.0,0.034482758620689655,28.0,43.749655172413796,1.0,0.5,1,0
12383,93,5,1850.56,1532,1.683673469387755,60.0,8.825451641461967,261,370.11199999999997,306.4,0.019083969465648856,34.653992395437264,7.063206106870229,1.0,0.16666666666666666,1,1
12384,30,1,292.69,62,0.0,0.0,0.0,30,292.69,62.0,0.03225806451612903,30.0,9.441612903225806,0.0,0.0,1,0
12386,246,2,401.9,354,3.2222222222222223,29.0,9.666666666666666,275,200.95,177.0,0.007246376811594203,58.26315789473684,1.456159420289855,0.0,0.0,1,1
12388,57,4,1668.3400000000001,760,2.5652173913043477,126.0,15.700766430214921,235,417.08500000000004,190.0,0.01694915254237288,15.987804878048781,7.069237288135594,0.0,0.0,1,0
12393,154,3,1061.1000000000001,522,2.263157894736842,83.0,13.460019297456784,241,353.70000000000005,174.0,0.012396694214876033,47.193548387096776,4.384710743801653,0.0,0.0,1,0
12394,126,1,381.08,182,0.0,0.0,0.0,126,381.08,182.0,0.007874015748031496,126.0,3.000629921259842,0.0,0.0,1,0
12395,21,8,1899.57,1629,2.6842105263157894,55.0,10.717120085822062,279,237.44625,203.625,0.02857142857142857,5.7,6.784178571428571,2.0,0.2222222222222222,1,0
12397,44,1,1214.81,704,0.0,0.0,0.0,44,1214.81,704.0,0.022222222222222223,44.0,26.995777777777775,0.0,0.0,1,0
12399,28,4,1108.65,1178,2.4482758620689653,64.0,11.044046445369437,170,277.1625,294.5,0.023391812865497075,8.120000000000001,6.483333333333334,0.0,0.0,1,1
12401,212,1,84.3,11,0.0,0.0,0.0,212,84.3,11.0,0.004694835680751174,212.0,0.3957746478873239,0.0,0.0,1,1
12402,232,1,225.6,94,0.0,0.0,0.0,232,225.6,94.0,0.004291845493562232,232.0,0.9682403433476394,0.0,0.0,1,1
12405,57,1,1710.39,857,0.0,0.0,0.0,57,1710.39,857.0,0.017241379310344827,57.0,29.489482758620692,0.0,0.0,1,0
12406,92,1,1621.25,793,0.0,0.0,0.0,92,1621.25,793.0,0.010752688172043012,92.0,17.432795698924732,1.0,0.5,1,0
12407,42,4,1407.3600000000001,1237,2.0317460317460316,78.0,10.6951424819239,173,351.84000000000003,309.25,0.022988505747126436,13.853403141361257,8.088275862068967,0.0,0.0,1,0
12408,7,4,2134.0499999999997,1044,1.9753086419753085,84.0,12.507972766042041,169,533.5124999999999,261.0,0.023529411764705882,2.3526970954356847,12.553235294117645,3.0,0.6,1,0
12409,91,1,6207.08,3142,0.0,0.0,0.0,91,6207.08,3142.0,0.010869565217391304,91.0,67.46826086956521,1.0,0.5,1,0
12410,217,2,693.3299999999999,211,0.0,0.0,0.0,217,346.66499999999996,105.5,0.009174311926605505,217.0,3.180412844036697,1.0,0.3333333333333333,1,1
12412,46,2,890.74,599,0.7045454545454546,31.0,4.673425840955336,78,445.37,299.5,0.02531645569620253,26.986666666666665,11.275189873417721,0.0,0.0,1,0
12413,145,2,563.9,205,3.7037037037037037,100.0,19.245008972987524,245,281.95,102.5,0.008130081300813009,30.826771653543304,2.2922764227642274,2.0,0.6666666666666666,1,0
12414,126,3,562.41,300,5.411764705882353,82.0,19.884223719853296,219,187.47,100.0,0.013636363636363636,19.65137614678899,2.556409090909091,0.0,0.0,1,1
12415,8,15,102087.88,66701,0.38731218697829717,46.0,3.380087166313117,246,6805.858666666667,4446.733333333334,0.06072874493927125,5.766546329723225,413.31125506072874,3.0,0.1875,1,0
12417,15,7,2816.52,1229,1.6870748299319729,60.0,8.626022052676786,266,402.36,175.57142857142858,0.026217228464419477,5.582278481012658,10.54876404494382,2.0,0.25,2,0
12418,21,1,668.58,407,0.0,0.0,0.0,21,668.58,407.0,0.045454545454545456,21.0,30.39,0.0,0.0,1,0
12421,23,3,628.56,407,5.8,145.0,26.128415903897785,228,209.51999999999998,135.66666666666666,0.013100436681222707,3.3823529411764706,2.7448034934497816,1.0,0.25,1,0
12422,4,3,803.5600000000001,370,6.0,156.0,27.583779017111944,233,267.85333333333335,123.33333333333333,0.01282051282051282,0.5714285714285714,3.4340170940170944,0.0,0.0,2,0
12423,9,7,1650.67,1136,2.3271028037383177,90.0,11.656867520693202,262,235.81,162.28571428571428,0.026615969581749048,2.705056179775281,6.276311787072244,1.0,0.125,1,0
12424,71,2,1760.96,740,0.0,0.0,0.0,71,880.48,370.0,0.027777777777777776,71.0,24.45777777777778,0.0,0.0,1,0
12426,103,1,582.73,258,0.0,0.0,0.0,103,582.73,258.0,0.009615384615384616,103.0,5.603173076923077,0.0,0.0,1,1
12427,280,1,303.5,79,0.0,0.0,0.0,280,303.5,79.0,0.0035587188612099642,280.0,1.0800711743772242,1.0,0.5,1,0
12428,29,8,7548.12,3386,0.579136690647482,85.0,5.714557694968023,192,943.515,423.25,0.04145077720207254,18.364464692482915,39.10943005181347,3.0,0.3333333333333333,1,0
12429,81,3,2844.88,1045,2.782608695652174,137.0,17.6817200098405,274,948.2933333333334,348.3333333333333,0.01090909090909091,21.413793103448278,10.345018181818181,0.0,0.0,2,0
12431,28,11,4874.57,2108,1.358695652173913,73.0,7.8002123016352645,282,443.14272727272726,191.63636363636363,0.038869257950530034,11.870967741935484,17.224628975265016,3.0,0.25,2,0
12432,79,3,4016.66,1427,0.013333333333333334,1.0,0.11547005383792516,81,1338.8866666666665,475.6666666666667,0.036585365853658534,77.96052631578947,48.98365853658537,0.0,0.0,1,0
12433,0,3,6395.23,5431,1.2378854625550662,274.0,18.189897296316424,282,2131.7433333333333,1810.3333333333333,0.01060070671378092,0.0,22.59798586572438,0.0,0.0,1,0
12434,169,1,286.25,77,0.0,0.0,0.0,169,286.25,77.0,0.0058823529411764705,169.0,1.6838235294117647,2.0,1.0,1,0
12435,176,1,3978.9900000000002,879,0.0,0.0,0.0,176,3978.9900000000002,879.0,0.005649717514124294,176.0,22.480169491525427,0.0,0.0,1,0
12436,8,1,509.01,211,0.0,0.0,0.0,8,509.01,211.0,0.1111111111111111,8.0,56.556666666666665,0.0,0.0,1,0
12437,7,11,2811.41,1797,2.257425742574257,79.0,9.782283440328781,240,255.58272727272725,163.36363636363637,0.04564315352697095,2.148936170212766,11.665601659751037,1.0,0.08333333333333333,1,0
12438,49,1,890.0699999999999,586,0.0,0.0,0.0,49,890.0699999999999,586.0,0.02,49.0,17.801399999999997,0.0,0.0,1,0
12441,275,1,173.55,121,0.0,0.0,0.0,275,173.55,121.0,0.0036231884057971015,275.0,0.628804347826087,0.0,0.0,1,1
12444,30,2,2627.27,650,0.47115384615384615,49.0,4.804845310885509,80,1313.635,325.0,0.024691358024691357,20.392156862745097,32.43543209876543,0.0,0.0,1,0
12447,152,1,476.49,190,0.0,0.0,0.0,152,476.49,190.0,0.006535947712418301,152.0,3.114313725490196,0.0,0.0,1,1
12449,0,3,2724.58,1029,0.7175572519083969,57.0,5.916437089434442,96,908.1933333333333,343.0,0.030927835051546393,0.0,28.088453608247423,0.0,0.0,1,0
12450,65,2,197.88,128,2.4285714285714284,17.0,6.425396041156863,82,98.94,64.0,0.024096385542168676,18.958333333333336,2.3840963855421684,0.0,0.0,1,1
12451,126,2,5307.82,4105,0.5463917525773195,106.0,7.610356481348022,233,2653.91,2052.5,0.008547008547008548,81.48,22.682991452991452,1.0,0.3333333333333333,1,0
12453,43,1,707.09,473,0.0,0.0,0.0,43,707.09,473.0,0.022727272727272728,43.0,16.070227272727273,0.0,0.0,1,0
12455,36,5,2176.36,1766,2.3857142857142857,105.0,13.45986288573147,205,435.27200000000005,353.2,0.024271844660194174,10.632911392405063,10.564854368932039,0.0,0.0,2,0
12456,40,2,2265.4,1073,1.4470588235294117,123.0,13.341223155847352,163,1132.7,536.5,0.012195121951219513,16.346153846153843,13.813414634146342,1.0,0.3333333333333333,1,0
12457,142,3,1067.25,397,0.16666666666666666,4.0,0.816496580927726,147,355.75,132.33333333333334,0.02027027027027027,121.71428571428571,7.211148648648648,3.0,0.75,1,0
12458,193,1,441.92,270,0.0,0.0,0.0,193,441.92,270.0,0.005154639175257732,193.0,2.277938144329897,0.0,0.0,1,0
12461,2,2,826.88,287,1.7647058823529411,60.0,10.28991510855053,63,413.44,143.5,0.03125,0.723404255319149,12.92,0.0,0.0,1,0
12462,212,1,762.11,287,0.0,0.0,0.0,212,762.11,287.0,0.004694835680751174,212.0,3.577981220657277,1.0,0.5,1,0
12463,84,3,985.79,577,1.0833333333333333,34.0,5.88963947176265,150,328.59666666666664,192.33333333333334,0.019867549668874173,40.32000000000001,6.5284105960264895,2.0,0.5,1,0
12464,15,6,780.55,81,10.05,83.0,22.82075463487707,218,130.09166666666667,13.5,0.0273972602739726,1.3574660633484161,3.5641552511415524,0.0,0.0,1,0
12465,78,1,440.94,294,0.0,0.0,0.0,78,440.94,294.0,0.012658227848101266,78.0,5.581518987341772,0.0,0.0,1,0
12468,96,2,729.5400000000001,366,3.4594594594594597,128.0,21.04307037508573,225,364.77000000000004,183.0,0.008849557522123894,21.527272727272727,3.228053097345133,1.0,0.3333333333333333,1,1
12471,15,19,11116.4,4352,0.9656488549618321,52.0,5.63673325942523,273,585.0736842105263,229.05263157894737,0.06934306569343066,7.631067961165049,40.57080291970803,15.0,0.75,1,0
12472,47,5,4927.6,3088,0.9233870967741935,88.0,7.591158386380849,278,985.5200000000001,617.6,0.017921146953405017,24.436058700209646,17.661648745519713,4.0,0.6666666666666666,1,0
12473,23,2,1186.25,878,1.203125,77.0,9.625,100,593.125,439.0,0.019801980198019802,10.439716312056738,11.745049504950495,2.0,0.6666666666666666,1,0
12474,7,13,4362.06,2798,0.9105691056910569,50.0,5.152385031374444,238,335.54307692307697,215.23076923076923,0.05439330543933055,3.6638297872340426,18.25129707112971,8.0,0.5714285714285714,1,0
12476,49,6,3191.67,1132,1.8793103448275863,77.0,10.360590190016074,270,531.945,188.66666666666666,0.02214022140221402,17.017964071856287,11.777380073800739,6.0,0.8571428571428571,1,0
12477,9,3,8834.03,2518,1.0101010101010102,138.0,10.73113497528409,210,2944.6766666666667,839.3333333333334,0.014218009478672985,4.477386934673366,41.86744075829384,3.0,0.75,1,0
12480,52,3,2144.95,1096,1.6991150442477876,124.0,13.25362817963997,245,714.9833333333332,365.3333333333333,0.012195121951219513,19.2655737704918,8.71930894308943,0.0,0.0,1,0
12481,88,8,4101.76,2361,1.1794871794871795,80.0,7.959159608325637,274,512.72,295.125,0.02909090909090909,40.37647058823529,14.91549090909091,1.0,0.1111111111111111,1,0
12483,7,6,1624.06,792,4.5576923076923075,112.0,19.392148665484527,248,270.6766666666667,132.0,0.024096385542168676,1.259515570934256,6.522329317269076,3.0,0.42857142857142855,1,0
12484,9,4,3663.15,1859,0.8327402135231317,159.0,10.423040889921918,245,915.7875,464.75,0.016260162601626018,4.910679611650486,14.890853658536585,1.0,0.2,1,0
12489,245,1,334.93,105,0.0,0.0,0.0,245,334.93,105.0,0.0040650406504065045,245.0,1.3615040650406505,0.0,0.0,1,1
12490,2,6,3552.59,2010,1.4329268292682926,115.0,10.282590622441585,238,592.0983333333334,335.0,0.02510460251046025,0.8220551378446116,14.86439330543933,0.0,0.0,1,0
12492,14,1,126.39000000000001,69,0.0,0.0,0.0,14,126.39000000000001,69.0,0.06666666666666667,14.0,8.426,0.0,0.0,1,0
12493,74,2,433.74,207,1.4761904761904763,31.0,6.764754597315765,106,216.87,103.5,0.018691588785046728,29.884615384615383,4.053644859813084,1.0,0.3333333333333333,1,1
12494,70,5,868.86,364,4.02,99.0,16.920570743497816,274,173.772,72.8,0.01818181818181818,13.944223107569723,3.159490909090909,5.0,0.8333333333333334,1,0
12500,15,6,1773.8400000000001,1270,7.290322580645161,98.0,21.32008997539972,242,295.64000000000004,211.66666666666666,0.024691358024691357,1.8093385214007784,7.299753086419754,0.0,0.0,1,0
12501,245,1,2169.39,1783,0.0,0.0,0.0,245,2169.39,1783.0,0.0040650406504065045,245.0,8.818658536585366,1.0,0.5,1,1
12502,4,5,3723.87,820,1.4589041095890412,90.0,9.466548518848205,218,744.774,164.0,0.0228310502283105,1.6267409470752088,17.003972602739726,0.0,0.0,1,1
12506,141,1,73.5,23,0.0,0.0,0.0,141,73.5,23.0,0.007042253521126761,141.0,0.5176056338028169,0.0,0.0,1,1
12507,42,3,1304.81,894,8.2,143.0,32.07327137730271,207,434.93666666666667,298.0,0.014423076923076924,4.565217391304349,6.273124999999999,1.0,0.25,1,1
12509,193,1,176.5,55,0.0,0.0,0.0,193,176.5,55.0,0.005154639175257732,193.0,0.9097938144329897,0.0,0.0,1,1
12510,51,2,982.5699999999999,353,5.6875,182.0,32.17335854398791,234,491.28499999999997,176.5,0.00851063829787234,7.626168224299065,4.181148936170213,0.0,0.0,1,1
12513,21,1,612.29,462,0.0,0.0,0.0,21,612.29,462.0,0.045454545454545456,21.0,27.831363636363633,0.0,0.0,1,0
12514,175,1,1017.68,440,0.0,0.0,0.0,175,1017.68,440.0,0.005681818181818182,175.0,5.782272727272727,0.0,0.0,1,1
12515,262,1,383.7,131,0.0,0.0,0.0,262,383.7,131.0,0.0038022813688212928,262.0,1.45893536121673,0.0,0.0,1,1
12516,89,1,583.2,345,0.0,0.0,0.0,89,583.2,345.0,0.011111111111111112,89.0,6.48,0.0,0.0,1,0
12517,35,2,1538.7,841,0.3442622950819672,63.0,4.65709400701381,99,769.35,420.5,0.02,26.03658536585366,15.387,0.0,0.0,1,0
12518,19,1,324.83,187,0.0,0.0,0.0,19,324.83,187.0,0.05,19.0,16.2415,0.0,0.0,1,0
12520,51,4,2045.85,1099,1.0833333333333333,62.0,7.613106051638938,182,511.4625,274.75,0.02185792349726776,24.480000000000004,11.179508196721311,1.0,0.2,1,0
12521,51,1,599.68,309,0.0,0.0,0.0,51,599.68,309.0,0.019230769230769232,51.0,11.532307692307691,0.0,0.0,1,0
12523,16,7,1017.75,560,3.564516129032258,117.0,16.111925089507444,240,145.39285714285714,80.0,0.029045643153526972,3.5053003533568905,4.223029045643154,0.0,0.0,1,0
12524,71,6,3122.48,2290,1.4695652173913043,58.0,7.854288960336498,242,520.4133333333333,381.6666666666667,0.024691358024691357,28.75,12.849711934156378,0.0,0.0,1,0
12526,3,1,520.3,318,0.0,0.0,0.0,3,520.3,318.0,0.25,3.0,130.075,0.0,0.0,1,0
12527,203,2,284.92,221,2.142857142857143,30.0,8.017837257372731,234,142.46,110.5,0.00851063829787234,64.5909090909091,1.2124255319148938,0.0,0.0,1,0
12528,23,4,1287.37,503,3.09375,127.0,16.92065399876824,221,321.8425,125.75,0.018018018018018018,5.6183206106870225,5.798963963963963,2.0,0.4,1,0
12530,32,3,1221.65,600,4.711111111111111,110.0,22.107816616652933,245,407.2166666666667,200.0,0.012195121951219513,5.603112840466926,4.966056910569106,1.0,0.25,1,0
12534,39,1,1089.18,651,0.0,0.0,0.0,39,1089.18,651.0,0.025,39.0,27.2295,0.0,0.0,1,0
12535,0,2,716.35,219,2.8484848484848486,94.0,16.3632996598356,95,358.175,109.5,0.020833333333333332,0.0,7.461979166666667,0.0,0.0,1,0
12539,170,3,4517.69,1621,0.31004366812227074,54.0,3.736371081374795,242,1505.8966666666665,540.3333333333334,0.012345679012345678,129.76666666666668,18.59131687242798,1.0,0.25,1,0
12540,1,11,9246.86,4433,0.825,51.0,5.079987164597612,270,840.6236363636364,403.0,0.04059040590405904,0.547945205479452,34.121254612546124,1.0,0.08333333333333333,1,0
12541,81,2,536.14,419,3.962962962962963,107.0,20.592159601096654,189,268.07,209.5,0.010526315789473684,16.32089552238806,2.8217894736842104,0.0,0.0,1,0
12545,168,1,628.15,346,0.0,0.0,0.0,168,628.15,346.0,0.005917159763313609,168.0,3.7168639053254435,0.0,0.0,1,0
12547,106,2,207.79999999999998,134,11.714285714285714,82.0,30.99308678675663,189,103.89999999999999,67.0,0.010526315789473684,8.337078651685394,1.0936842105263156,0.0,0.0,1,1
12548,75,1,95.19999999999999,49,0.0,0.0,0.0,75,95.19999999999999,49.0,0.013157894736842105,75.0,1.2526315789473683,0.0,0.0,1,0
12551,266,1,168.0,100,0.0,0.0,0.0,266,168.0,100.0,0.003745318352059925,266.0,0.6292134831460674,0.0,0.0,1,1
12553,19,7,2419.59,1351,1.6194029850746268,55.0,8.15525549091482,238,345.6557142857143,193.0,0.029288702928870293,7.253561253561254,10.123807531380754,3.0,0.375,1,0
12556,60,1,312.9,166,0.0,0.0,0.0,60,312.9,166.0,0.01639344262295082,60.0,5.129508196721311,0.0,0.0,1,0
12557,67,4,9000.960000000001,3464,7.535714285714286,97.0,23.600819419009103,280,2250.2400000000002,866.0,0.014234875444839857,7.849372384937239,32.03188612099645,0.0,0.0,1,0
12559,219,2,561.71,283,0.4,8.0,1.7888543819998317,228,280.855,141.5,0.008733624454148471,156.42857142857144,2.452882096069869,1.0,0.3333333333333333,1,1
12560,21,2,1436.31,820,0.39473684210526316,30.0,3.4412360080584263,51,718.155,410.0,0.038461538461538464,15.056603773584904,27.621346153846154,1.0,0.3333333333333333,1,0
12561,211,1,238.85,177,0.0,0.0,0.0,211,238.85,177.0,0.0047169811320754715,211.0,1.1266509433962264,0.0,0.0,1,1
12562,35,3,1605.23,776,0.922077922077922,49.0,6.090903989959199,107,535.0766666666667,258.6666666666667,0.027777777777777776,18.20945945945946,14.863240740740741,0.0,0.0,1,0
12564,170,1,456.9,133,0.0,0.0,0.0,170,456.9,133.0,0.005847953216374269,170.0,2.671929824561403,0.0,0.0,1,1
12565,197,1,145.92,80,0.0,0.0,0.0,197,145.92,80.0,0.005050505050505051,197.0,0.7369696969696969,1.0,0.5,1,1
12567,5,9,7849.98,3533,0.7417582417582418,107.0,7.45486423463358,278,872.2199999999999,392.55555555555554,0.03225806451612903,2.8706624605678233,28.13612903225806,1.0,0.1,1,0
12569,1,15,2167.68,857,1.6813186813186813,35.0,5.6231251114959235,161,144.512,57.13333333333333,0.09259259259259259,0.3729508196721311,13.38074074074074,2.0,0.125,1,0
12571,30,1,248.35,197,0.0,0.0,0.0,30,248.35,197.0,0.03225806451612903,30.0,8.011290322580646,0.0,0.0,1,0
12573,136,1,160.54000000000002,84,0.0,0.0,0.0,136,160.54000000000002,84.0,0.0072992700729927005,136.0,1.1718248175182484,0.0,0.0,1,1
12574,224,1,218.45,61,0.0,0.0,0.0,224,218.45,61.0,0.0044444444444444444,224.0,0.9708888888888888,0.0,0.0,1,1
12576,4,4,936.55,665,3.4098360655737703,86.0,15.398459932928713,213,234.1375,166.25,0.018691588785046728,0.9070631970260222,4.376401869158879,1.0,0.2,1,0
12577,267,1,195.89,134,0.0,0.0,0.0,267,195.89,134.0,0.0037313432835820895,267.0,0.7309328358208955,0.0,0.0,1,0
12578,239,1,1608.66,748,0.0,0.0,0.0,239,1608.66,748.0,0.004166666666666667,239.0,6.70275,2.0,1.0,1,0
12580,155,1,415.7,238,0.0,0.0,0.0,155,415.7,238.0,0.00641025641025641,155.0,2.6647435897435896,0.0,0.0,1,1
12582,147,2,511.36,300,2.3333333333333335,49.0,10.692676621563628,197,255.68,150.0,0.010101010101010102,44.1,2.582626262626263,0.0,0.0,1,1
12583,15,9,4232.21,3463,1.8206896551724139,72.0,8.761237994013147,282,470.24555555555554,384.77777777777777,0.03180212014134275,5.3178484107579465,14.954805653710247,1.0,0.1,1,0
12584,35,4,782.59,138,4.575757575757576,94.0,18.140132136767747,189,195.6475,34.5,0.021052631578947368,6.277173913043478,4.118894736842106,4.0,0.8,1,0
12585,143,2,2040.1,1279,1.3604651162790697,117.0,12.616434464802296,260,1020.05,639.5,0.007662835249042145,60.581280788177345,7.8164750957854405,2.0,0.6666666666666666,1,1
12589,53,1,131.5,83,0.0,0.0,0.0,53,131.5,83.0,0.018518518518518517,53.0,2.435185185185185,0.0,0.0,1,0
12590,120,2,9864.26,4283,0.0,0.0,0.0,120,4932.13,2141.5,0.01652892561983471,120.0,81.52280991735537,1.0,0.3333333333333333,1,1
12591,226,1,452.84999999999997,228,0.0,0.0,0.0,226,452.84999999999997,228.0,0.004405286343612335,226.0,1.9949339207048458,0.0,0.0,1,1
12592,1,2,437.6,290,7.117647058823529,121.0,29.34681062939629,122,218.8,145.0,0.016260162601626018,0.12318840579710146,3.5577235772357727,0.0,0.0,1,0
12593,17,3,418.09999999999997,206,5.5,89.0,20.205522955240156,127,139.36666666666665,68.66666666666667,0.0234375,2.6153846153846154,3.2664062499999997,0.0,0.0,1,1
12594,30,8,2529.9,1440,2.1630434782608696,62.0,9.32358132143596,231,316.2375,180.0,0.034482758620689655,9.484536082474227,10.904741379310344,1.0,0.1111111111111111,1,0
12596,151,1,269.95,156,0.0,0.0,0.0,151,269.95,156.0,0.006578947368421052,151.0,1.7759868421052631,0.0,0.0,1,0
12597,91,2,1428.81,675,1.103896103896104,85.0,9.686648999069227,177,714.405,337.5,0.011235955056179775,43.25308641975309,8.027022471910112,0.0,0.0,1,0
12598,70,4,1584.3799999999999,971,1.967741935483871,63.0,10.871782911280738,193,396.09499999999997,242.75,0.020618556701030927,23.58695652173913,8.166907216494845,1.0,0.2,1,0
12599,35,6,857.04,749,3.723404255319149,77.0,13.347695009706934,213,142.84,124.83333333333333,0.028037383177570093,7.409909909909909,4.004859813084112,0.0,0.0,1,0
12600,21,8,1936.5600000000002,544,5.333333333333333,58.0,14.222148344961788,280,242.07000000000002,68.0,0.028469750889679714,3.3157894736842106,6.891672597864769,1.0,0.1111111111111111,1,0
12601,98,5,577.0600000000001,245,5.222222222222222,49.0,14.009154516115888,241,115.412,49.0,0.02066115702479339,15.75,2.3845454545454547,1.0,0.16666666666666666,1,1
12604,170,1,178.5,137,0.0,0.0,0.0,170,178.5,137.0,0.005847953216374269,170.0,1.043859649122807,0.0,0.0,1,0
12609,95,2,800.73,518,3.142857142857143,132.0,20.368042194996136,227,400.365,259.0,0.008771929824561403,22.931034482758623,3.5119736842105262,0.0,0.0,1,0
12610,15,2,1256.25,625,0.2676056338028169,19.0,2.254885150568321,35,628.125,312.5,0.05555555555555555,11.833333333333332,34.895833333333336,1.0,0.3333333333333333,1,0
12613,106,4,1462.52,759,0.8767123287671232,64.0,7.490633420552357,171,365.63,189.75,0.023255813953488372,56.48175182481752,8.503023255813954,0.0,0.0,1,0
12614,186,1,315.6,76,0.0,0.0,0.0,186,315.6,76.0,0.0053475935828877,186.0,1.6877005347593583,0.0,0.0,1,1
12615,77,1,634.74,413,0.0,0.0,0.0,77,634.74,413.0,0.01282051282051282,77.0,8.137692307692308,0.0,0.0,1,0
12616,4,2,713.3,284,6.516129032258065,202.0,36.28027100940853,206,356.65,142.0,0.00966183574879227,0.5321888412017167,3.445893719806763,2.0,0.6666666666666666,1,0
12619,25,5,2087.46,1756,3.5789473684210527,76.0,13.51201983210138,162,417.492,351.2,0.03067484662576687,5.459770114942528,12.806503067484662,1.0,0.16666666666666666,1,0
12620,113,1,561.66,434,0.0,0.0,0.0,113,561.66,434.0,0.008771929824561403,113.0,4.926842105263158,0.0,0.0,1,0
12621,9,15,10195.04,5439,0.7478260869565218,58.0,4.941242214345408,274,679.6693333333334,362.6,0.05454545454545454,5.149253731343284,37.07287272727273,3.0,0.1875,1,0
12622,140,1,180.1,69,0.0,0.0,0.0,140,180.1,69.0,0.0070921985815602835,140.0,1.277304964539007,0.0,0.0,1,1
12623,185,1,305.1,191,0.0,0.0,0.0,185,305.1,191.0,0.005376344086021506,185.0,1.6403225806451613,0.0,0.0,1,1
